"country","code","day","stringency_index","restrictions_internal_movements","international_travel_controls","restriction_gatherings","school_closures","stay_home_requirements","workplace_closures"
"Iceland","ISL","2020-08-31","46.3",0,3,3,1,0,1
"India","IND","2020-02-01","10.19",0,1,0,0,1,0
"India","IND","2020-02-02","10.19",0,1,0,0,1,0
"India","IND","2020-02-03","10.19",0,1,0,0,1,0
"India","IND","2020-02-04","10.19",0,1,0,0,1,0
"India","IND","2020-02-05","10.19",0,1,0,0,1,0
"India","IND","2020-02-06","10.19",0,1,0,0,1,0
"India","IND","2020-02-07","10.19",0,1,0,0,1,0
"India","IND","2020-02-08","10.19",0,1,0,0,1,0
"India","IND","2020-02-09","10.19",0,1,0,0,1,0
"India","IND","2020-02-10","10.19",0,1,0,0,1,0
"India","IND","2020-02-11","10.19",0,1,0,0,1,0
"India","IND","2020-02-12","10.19",0,1,0,0,1,0
"India","IND","2020-02-13","10.19",0,1,0,0,1,0
"India","IND","2020-02-14","10.19",0,1,0,0,1,0
"India","IND","2020-02-15","10.19",0,1,0,0,1,0
"India","IND","2020-02-16","10.19",0,1,0,0,1,0
"India","IND","2020-02-17","10.19",0,1,0,0,1,0
"India","IND","2020-02-18","10.19",0,1,0,0,1,0
"India","IND","2020-02-19","10.19",0,1,0,0,1,0
"India","IND","2020-02-20","10.19",0,1,0,0,1,0
"India","IND","2020-02-21","10.19",0,1,0,0,1,0
"India","IND","2020-02-22","10.19",0,1,0,0,1,0
"India","IND","2020-02-23","10.19",0,1,0,0,1,0
"India","IND","2020-02-24","10.19",0,1,0,0,1,0
"India","IND","2020-02-25","10.19",0,1,0,0,1,0
"India","IND","2020-02-26","10.19",0,1,0,0,1,0
"India","IND","2020-02-27","10.19",0,1,0,0,1,0
"India","IND","2020-02-28","10.19",0,1,0,0,1,0
"India","IND","2020-02-29","10.19",0,1,0,0,1,0
"India","IND","2020-03-01","10.19",0,1,0,0,1,0
"India","IND","2020-03-02","10.19",0,1,0,0,1,0
"India","IND","2020-03-03","10.19",0,1,0,0,1,0
"India","IND","2020-03-04","10.19",0,1,0,0,1,0
"India","IND","2020-03-05","26.85",0,1,0,2,1,0
"India","IND","2020-03-06","26.85",0,1,0,2,1,0
"India","IND","2020-03-07","26.85",0,1,0,2,1,0
"India","IND","2020-03-08","26.85",0,1,0,2,1,0
"India","IND","2020-03-09","26.85",0,1,0,2,1,0
"India","IND","2020-03-10","26.85",0,1,0,2,1,0
"India","IND","2020-03-11","26.85",0,1,0,2,1,0
"India","IND","2020-03-12","26.85",0,1,0,2,1,0
"India","IND","2020-03-13","33.33",0,2,0,3,1,0
"India","IND","2020-03-14","36.11",0,2,0,3,1,0
"India","IND","2020-03-15","38.89",0,3,0,3,1,0
"India","IND","2020-03-16","48.15",1,3,0,3,1,1
"India","IND","2020-03-17","48.15",1,3,0,3,1,1
"India","IND","2020-03-18","50",1,3,0,3,1,1
"India","IND","2020-03-19","59.72",1,3,4,3,1,1
"India","IND","2020-03-20","70.83",2,3,4,3,1,1
"India","IND","2020-03-21","76.39",2,3,4,3,1,3
"India","IND","2020-03-22","100",2,4,4,3,3,3
"India","IND","2020-03-23","86.57",2,4,4,3,3,3
"India","IND","2020-03-24","86.57",2,4,4,3,3,3
"India","IND","2020-03-25","100",2,4,4,3,3,3
"India","IND","2020-03-26","100",2,4,4,3,3,3
"India","IND","2020-03-27","100",2,4,4,3,3,3
"India","IND","2020-03-28","100",2,4,4,3,3,3
"India","IND","2020-03-29","100",2,4,4,3,3,3
"India","IND","2020-03-30","100",2,4,4,3,3,3
"India","IND","2020-03-31","100",2,4,4,3,3,3
"India","IND","2020-04-01","100",2,4,4,3,3,3
"India","IND","2020-04-02","100",2,4,4,3,3,3
"India","IND","2020-04-03","100",2,4,4,3,3,3
"India","IND","2020-04-04","100",2,4,4,3,3,3
"India","IND","2020-04-05","100",2,4,4,3,3,3
"India","IND","2020-04-06","100",2,4,4,3,3,3
"India","IND","2020-04-07","100",2,4,4,3,3,3
"India","IND","2020-04-08","100",2,4,4,3,3,3
"India","IND","2020-04-09","100",2,4,4,3,3,3
"India","IND","2020-04-10","100",2,4,4,3,3,3
"India","IND","2020-04-11","100",2,4,4,3,3,3
"India","IND","2020-04-12","100",2,4,4,3,3,3
"India","IND","2020-04-13","100",2,4,4,3,3,3
"India","IND","2020-04-14","100",2,4,4,3,3,3
"India","IND","2020-04-15","100",2,4,4,3,3,3
"India","IND","2020-04-16","100",2,4,4,3,3,3
"India","IND","2020-04-17","100",2,4,4,3,3,3
"India","IND","2020-04-18","100",2,4,4,3,3,3
"India","IND","2020-04-19","100",2,4,4,3,3,3
"India","IND","2020-04-20","96.3",2,4,4,3,3,2
"India","IND","2020-04-21","96.3",2,4,4,3,3,2
"India","IND","2020-04-22","96.3",2,4,4,3,3,2
"India","IND","2020-04-23","96.3",2,4,4,3,3,2
"India","IND","2020-04-24","96.3",2,4,4,3,3,2
"India","IND","2020-04-25","96.3",2,4,4,3,3,2
"India","IND","2020-04-26","96.3",2,4,4,3,3,2
"India","IND","2020-04-27","96.3",2,4,4,3,3,2
"India","IND","2020-04-28","96.3",2,4,4,3,3,2
"India","IND","2020-04-29","96.3",2,4,4,3,3,2
"India","IND","2020-04-30","96.3",2,4,4,3,3,2
"India","IND","2020-05-01","96.3",2,4,4,3,3,2
"India","IND","2020-05-02","96.3",2,4,4,3,3,2
"India","IND","2020-05-03","96.3",2,4,4,3,3,2
"India","IND","2020-05-04","81.94",2,4,4,3,2,2
"India","IND","2020-05-05","81.94",2,4,4,3,2,2
"India","IND","2020-05-06","81.94",2,4,4,3,2,2
"India","IND","2020-05-07","81.94",2,4,4,3,2,2
"India","IND","2020-05-08","81.94",2,4,4,3,2,2
"India","IND","2020-05-09","81.94",2,4,4,3,2,2
"India","IND","2020-05-10","81.94",2,4,4,3,2,2
"India","IND","2020-05-11","81.94",2,4,4,3,2,2
"India","IND","2020-05-12","81.94",2,4,4,3,2,2
"India","IND","2020-05-13","81.94",2,4,4,3,2,2
"India","IND","2020-05-14","81.94",2,4,4,3,2,2
"India","IND","2020-05-15","81.94",2,4,4,3,2,2
"India","IND","2020-05-16","81.94",2,4,4,3,2,2
"India","IND","2020-05-17","81.94",2,4,4,3,2,2
"India","IND","2020-05-18","81.94",2,4,4,3,2,2
"India","IND","2020-05-19","81.94",2,4,4,3,2,2
"India","IND","2020-05-20","81.94",2,4,4,3,2,2
"India","IND","2020-05-21","81.94",2,4,4,3,2,2
"India","IND","2020-05-22","81.94",2,4,4,3,2,2
"India","IND","2020-05-23","81.94",2,4,4,3,2,2
"India","IND","2020-05-24","81.94",2,4,4,3,2,2
"India","IND","2020-05-25","81.94",2,4,4,3,2,2
"India","IND","2020-05-26","81.94",2,4,4,3,2,2
"India","IND","2020-05-27","81.94",2,4,4,3,2,2
"India","IND","2020-05-28","81.94",2,4,4,3,2,2
"India","IND","2020-05-29","81.94",2,4,4,3,2,2
"India","IND","2020-05-30","81.94",2,4,4,3,2,2
"India","IND","2020-05-31","81.94",2,4,4,3,2,2
"India","IND","2020-06-01","87.5",2,4,4,3,2,3
"India","IND","2020-06-02","87.5",2,4,4,3,2,3
"India","IND","2020-06-03","87.5",2,4,4,3,2,3
"India","IND","2020-06-04","87.5",2,4,4,3,2,3
"India","IND","2020-06-05","87.5",2,4,4,3,2,3
"India","IND","2020-06-06","87.5",2,4,4,3,2,3
"India","IND","2020-06-07","87.5",2,4,4,3,2,3
"India","IND","2020-06-08","87.5",2,4,4,3,2,3
"India","IND","2020-06-09","87.5",2,4,4,3,2,3
"India","IND","2020-06-10","87.5",2,4,4,3,2,3
"India","IND","2020-06-11","87.5",2,4,4,3,2,3
"India","IND","2020-06-12","87.5",2,4,4,3,2,3
"India","IND","2020-06-13","87.5",2,4,4,3,2,3
"India","IND","2020-06-14","87.5",2,4,4,3,2,3
"India","IND","2020-06-15","87.5",2,4,4,3,2,3
"India","IND","2020-06-16","87.5",2,4,4,3,2,3
"India","IND","2020-06-17","87.5",2,4,4,3,2,3
"India","IND","2020-06-18","87.5",2,4,4,3,2,3
"India","IND","2020-06-19","87.5",2,4,4,3,2,3
"India","IND","2020-06-20","87.5",2,4,4,3,2,3
"India","IND","2020-06-21","87.5",2,4,4,3,2,3
"India","IND","2020-06-22","87.5",2,4,4,3,2,3
"India","IND","2020-06-23","87.5",2,4,4,3,2,3
"India","IND","2020-06-24","87.5",2,4,4,3,2,3
"India","IND","2020-06-25","87.5",2,4,4,3,2,3
"India","IND","2020-06-26","87.5",2,4,4,3,2,3
"India","IND","2020-06-27","87.5",2,4,4,3,2,3
"India","IND","2020-06-28","87.5",2,4,4,3,2,3
"India","IND","2020-06-29","87.5",2,4,4,3,2,3
"India","IND","2020-06-30","87.5",2,4,4,3,2,3
"India","IND","2020-07-01","87.5",2,4,4,3,2,3
"India","IND","2020-07-02","87.5",2,4,4,3,2,3
"India","IND","2020-07-03","87.5",2,4,4,3,2,3
"India","IND","2020-07-04","87.5",2,4,4,3,2,3
"India","IND","2020-07-05","87.5",2,4,4,3,2,3
"India","IND","2020-07-06","87.5",2,4,4,3,2,3
"India","IND","2020-07-07","87.5",2,4,4,3,2,3
"India","IND","2020-07-08","87.5",2,4,4,3,2,3
"India","IND","2020-07-09","87.5",2,4,4,3,2,3
"India","IND","2020-07-10","87.5",2,4,4,3,2,3
"India","IND","2020-07-11","87.5",2,4,4,3,2,3
"India","IND","2020-07-12","87.5",2,4,4,3,2,3
"India","IND","2020-07-13","87.5",2,4,4,3,2,3
"India","IND","2020-07-14","87.5",2,4,4,3,2,3
"India","IND","2020-07-15","87.5",2,4,4,3,2,3
"India","IND","2020-07-16","87.5",2,4,4,3,2,3
"India","IND","2020-07-17","87.5",2,4,4,3,2,3
"India","IND","2020-07-18","87.5",2,4,4,3,2,3
"India","IND","2020-07-19","87.5",2,4,4,3,2,3
"India","IND","2020-07-20","87.5",2,4,4,3,2,3
"India","IND","2020-07-21","87.5",2,4,4,3,2,3
"India","IND","2020-07-22","87.5",2,4,4,3,2,3
"India","IND","2020-07-23","87.5",2,4,4,3,2,3
"India","IND","2020-07-24","87.5",2,4,4,3,2,3
"India","IND","2020-07-25","87.5",2,4,4,3,2,3
"India","IND","2020-07-26","87.5",2,4,4,3,2,3
"India","IND","2020-07-27","87.5",2,4,4,3,2,3
"India","IND","2020-07-28","87.5",2,4,4,3,2,3
"India","IND","2020-07-29","87.5",2,4,4,3,2,3
"India","IND","2020-07-30","87.5",2,4,4,3,2,3
"India","IND","2020-07-31","87.5",2,4,4,3,2,3
"India","IND","2020-08-01","85.65",2,4,4,3,2,3
"India","IND","2020-08-02","85.65",2,4,4,3,2,3
"India","IND","2020-08-03","85.65",2,4,4,3,2,3
"India","IND","2020-08-04","85.65",2,4,4,3,2,3
"India","IND","2020-08-05","85.65",2,4,4,3,2,3
"India","IND","2020-08-06","85.65",2,4,4,3,2,3
"India","IND","2020-08-07","85.65",2,4,4,3,2,3
"India","IND","2020-08-08","85.65",2,4,4,3,2,3
"India","IND","2020-08-09","85.65",2,4,4,3,2,3
"India","IND","2020-08-10","85.65",2,4,4,3,2,3
"India","IND","2020-08-11","85.65",2,4,4,3,2,3
"India","IND","2020-08-12","85.65",2,4,4,3,2,3
"India","IND","2020-08-13","85.65",2,4,4,3,2,3
"India","IND","2020-08-14","85.65",2,4,4,3,2,3
"India","IND","2020-08-15","85.65",2,4,4,3,2,3
"India","IND","2020-08-16","85.65",2,4,4,3,2,3
"India","IND","2020-08-17","85.65",2,4,4,3,2,3
"India","IND","2020-08-18","85.65",2,4,4,3,2,3
"India","IND","2020-08-19","85.65",2,4,4,3,2,3
"India","IND","2020-08-20","85.65",2,4,4,3,2,3
"India","IND","2020-08-21","85.65",2,4,4,3,2,3
"India","IND","2020-08-22","85.65",2,4,4,3,2,3
"India","IND","2020-08-23","85.65",2,4,4,3,2,3
"India","IND","2020-08-24","85.65",2,4,4,3,2,3
"India","IND","2020-08-25","85.65",2,4,4,3,2,3
"India","IND","2020-08-26","85.65",2,4,4,3,2,3
"India","IND","2020-08-27","85.65",2,4,4,3,2,3
"India","IND","2020-08-28","85.65",2,4,4,3,2,3
"India","IND","2020-08-29","85.65",2,4,4,3,2,3
"India","IND","2020-08-30","85.65",2,4,4,3,2,3
"India","IND","2020-08-31","85.65",2,4,4,3,2,3
"Indonesia","IDN","2020-02-01","13.89",0,1,0,0,0,0
"Indonesia","IDN","2020-02-02","13.89",0,1,0,0,0,0
"Indonesia","IDN","2020-02-03","23.15",0,1,0,3,0,0
"Indonesia","IDN","2020-02-04","23.15",0,1,0,3,0,0
"Indonesia","IDN","2020-02-05","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-06","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-07","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-08","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-09","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-10","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-11","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-12","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-13","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-14","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-15","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-16","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-17","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-18","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-19","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-20","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-21","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-22","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-23","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-24","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-25","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-26","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-27","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-28","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-02-29","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-03-01","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-03-02","28.7",0,3,0,3,0,0
"Indonesia","IDN","2020-03-03","37.04",0,3,0,3,0,0
"Indonesia","IDN","2020-03-04","37.04",0,3,0,3,0,0
"Indonesia","IDN","2020-03-05","37.04",0,3,0,3,0,0
"Indonesia","IDN","2020-03-06","37.04",0,3,0,3,0,0
"Indonesia","IDN","2020-03-07","37.04",0,3,0,3,0,0
"Indonesia","IDN","2020-03-08","37.04",0,3,0,3,0,0
"Indonesia","IDN","2020-03-09","37.04",0,3,0,3,0,0
"Indonesia","IDN","2020-03-10","37.04",0,3,0,3,0,0
"Indonesia","IDN","2020-03-11","37.04",0,3,0,3,0,0
"Indonesia","IDN","2020-03-12","37.04",0,3,0,3,0,0
"Indonesia","IDN","2020-03-13","37.04",0,3,0,3,0,0
"Indonesia","IDN","2020-03-14","37.04",0,3,0,3,0,0
"Indonesia","IDN","2020-03-15","40.74",0,3,0,3,0,1
"Indonesia","IDN","2020-03-16","45.37",0,3,0,3,0,1
"Indonesia","IDN","2020-03-17","42.59",0,3,0,3,0,1
"Indonesia","IDN","2020-03-18","42.59",0,3,0,3,0,1
"Indonesia","IDN","2020-03-19","45.37",0,4,0,3,0,1
"Indonesia","IDN","2020-03-20","45.37",0,4,0,3,0,1
"Indonesia","IDN","2020-03-21","45.37",0,4,0,3,0,1
"Indonesia","IDN","2020-03-22","45.37",0,4,0,3,0,1
"Indonesia","IDN","2020-03-23","48.15",0,4,0,3,0,1
"Indonesia","IDN","2020-03-24","48.15",0,4,0,3,0,1
"Indonesia","IDN","2020-03-25","48.15",0,4,0,3,0,1
"Indonesia","IDN","2020-03-26","48.15",0,4,0,3,0,1
"Indonesia","IDN","2020-03-27","48.15",0,4,0,3,0,1
"Indonesia","IDN","2020-03-28","48.15",0,4,0,3,0,1
"Indonesia","IDN","2020-03-29","50.93",1,4,0,3,0,1
"Indonesia","IDN","2020-03-30","50.93",1,4,0,3,0,1
"Indonesia","IDN","2020-03-31","50.93",1,4,0,3,0,1
"Indonesia","IDN","2020-04-01","50.93",1,4,0,3,0,1
"Indonesia","IDN","2020-04-02","50.93",1,4,0,3,0,1
"Indonesia","IDN","2020-04-03","50.93",1,4,0,3,0,1
"Indonesia","IDN","2020-04-04","50.93",1,4,0,3,0,1
"Indonesia","IDN","2020-04-05","50.93",1,4,0,3,0,1
"Indonesia","IDN","2020-04-06","50.93",1,4,0,3,0,1
"Indonesia","IDN","2020-04-07","60.65",1,4,4,3,0,1
"Indonesia","IDN","2020-04-08","60.65",1,4,4,3,0,1
"Indonesia","IDN","2020-04-09","60.65",1,4,4,3,0,1
"Indonesia","IDN","2020-04-10","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-04-11","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-04-12","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-04-13","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-04-14","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-04-15","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-04-16","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-04-17","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-04-18","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-04-19","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-04-20","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-04-21","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-04-22","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-04-23","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-04-24","80.09",2,4,4,3,2,3
"Indonesia","IDN","2020-04-25","80.09",2,4,4,3,2,3
"Indonesia","IDN","2020-04-26","80.09",2,4,4,3,2,3
"Indonesia","IDN","2020-04-27","80.09",2,4,4,3,2,3
"Indonesia","IDN","2020-04-28","80.09",2,4,4,3,2,3
"Indonesia","IDN","2020-04-29","80.09",2,4,4,3,2,3
"Indonesia","IDN","2020-04-30","80.09",2,4,4,3,2,3
"Indonesia","IDN","2020-05-01","80.09",2,4,4,3,2,3
"Indonesia","IDN","2020-05-02","80.09",2,4,4,3,2,3
"Indonesia","IDN","2020-05-03","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-04","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-05","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-06","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-07","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-08","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-09","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-10","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-11","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-12","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-13","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-14","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-15","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-16","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-17","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-18","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-19","74.54",1,4,4,3,2,3
"Indonesia","IDN","2020-05-20","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-05-21","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-05-22","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-05-23","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-05-24","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-05-25","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-05-26","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-05-27","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-05-28","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-05-29","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-05-30","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-05-31","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-06-01","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-06-02","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-06-03","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-06-04","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-06-05","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-06-06","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-06-07","71.76",1,4,4,3,2,3
"Indonesia","IDN","2020-06-08","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-09","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-10","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-11","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-12","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-13","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-14","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-15","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-16","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-17","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-18","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-19","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-20","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-21","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-22","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-23","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-24","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-25","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-26","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-27","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-28","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-29","68.06",1,4,4,3,2,2
"Indonesia","IDN","2020-06-30","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-01","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-02","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-03","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-04","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-05","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-06","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-07","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-08","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-09","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-10","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-11","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-12","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-13","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-14","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-15","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-16","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-17","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-18","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-19","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-20","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-21","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-22","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-23","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-24","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-25","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-26","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-27","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-28","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-29","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-30","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-07-31","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-08-01","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-08-02","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-08-03","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-08-04","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-08-05","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-08-06","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-08-07","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-08-08","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-08-09","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-08-10","62.5",1,4,4,2,2,2
"Indonesia","IDN","2020-08-11","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-12","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-13","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-14","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-15","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-16","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-17","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-18","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-19","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-20","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-21","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-22","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-23","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-24","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-25","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-26","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-27","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-28","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-29","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-30","59.72",1,3,4,2,2,2
"Indonesia","IDN","2020-08-31","59.72",1,3,4,2,2,2
"Iran","IRN","2020-02-01","0",0,0,0,0,0,0
"Iran","IRN","2020-02-02","0",0,0,0,0,0,0
"Iran","IRN","2020-02-03","0",0,0,0,0,0,0
"Iran","IRN","2020-02-04","0",0,0,0,0,0,0
"Iran","IRN","2020-02-05","0",0,0,0,0,0,0
"Iran","IRN","2020-02-06","0",0,0,0,0,0,0
"Iran","IRN","2020-02-07","0",0,0,0,0,0,0
"Iran","IRN","2020-02-08","0",0,0,0,0,0,0
"Iran","IRN","2020-02-09","0",0,0,0,0,0,0
"Iran","IRN","2020-02-10","0",0,0,0,0,0,0
"Iran","IRN","2020-02-11","0",0,0,0,0,0,0
"Iran","IRN","2020-02-12","0",0,0,0,0,0,0
"Iran","IRN","2020-02-13","0",0,0,0,0,0,0
"Iran","IRN","2020-02-14","0",0,0,0,0,0,0
"Iran","IRN","2020-02-15","0",0,0,0,0,0,0
"Iran","IRN","2020-02-16","0",0,0,0,0,0,0
"Iran","IRN","2020-02-17","0",0,0,0,0,0,0
"Iran","IRN","2020-02-18","0",0,0,0,0,0,0
